Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
7f7025eab803,180,177,3,0,37.689,0.348261111,3.072086928,0,0.016666667,-0.016666667
7f0ba11db419,60,59,1,0.001,1.486000001,0.035133333,0.192019285,0,0.016666667,-0.016666667
7f702a57cd72,1139,1120,19,0,286.193,1.108671642,10.61404014,0,0.016681299,-0.016681299
7f6aa33bff63,178,175,3,0.004000001,63.397,0.619786517,5.065162393,0,0.016853933,-0.016853933
7f7025e93499,296,291,5,0,0.257,0.006300676,0.014865754,0,0.016891892,-0.016891892
7f702eda2532,59,58,1,0.002999997,3.463000001,0.068644068,0.450089331,0,0.016949153,-0.016949153
7f7029e86ad8,59,58,1,0.001999997,12.736,0.222135593,1.657258283,0,0.016949153,-0.016949153
7f0ba517418f,59,58,1,0.033,33.484,0.608627119,4.353858305,0,0.016949153,-0.016949153
7f7028bf0e38,117,115,2,0.000999997,24.171,0.357111111,2.46359339,0,0.017094017,-0.017094017
7f3df8ce5519,117,115,2,0.000999997,0.034999997,0.001846154,0.003142082,0,0.017094017,-0.017094017
7f702a582e11,2622,2577,45,0,286.193,0.973385202,9.006178504,0,0.017162471,-0.017162471
7f702a582841,2613,2568,45,0,286.193,0.977015308,9.021472825,0,0.017221584,-0.017221584
7f702899b331,58,57,1,0,7.792,0.263689655,1.013066756,0,0.017241379,-0.017241379
7f70289a20a5,58,57,1,0,7.792,0.263689655,1.013066756,0,0.017241379,-0.017241379
7f702b5f9631,58,57,1,0.001,794.758,14.83027586,104.2609624,0,0.017241379,-0.017241379
7f6aa3157c95,174,171,3,0.034000001,63.397,0.636264368,5.122235488,0,0.017241379,-0.017241379
55fb5f5c4802,58,57,1,0.001,59.519,1.092327586,7.808939096,0,0.017241379,-0.017241379
7f3df3c2718f,58,57,1,0.034999997,30.196,0.566086207,3.958984228,0,0.017241379,-0.017241379
7f70263e1b65,231,227,4,0,36.581,0.467666667,3.556060744,0,0.017316017,-0.017316017
7f70260b3eae,231,227,4,0,36.581,0.467666667,3.556060744,0,0.017316017,-0.017316017
7f7028bbffba,288,283,5,0,14.078,0.119076389,1.018844687,0,0.017361111,-0.017361111
7f7028bc0ffd,288,283,5,0,14.078,0.119076389,1.018844687,0,0.017361111,-0.017361111
7f7029e93155,172,169,3,0,32.963,0.39902907,3.052022774,0,0.01744186,-0.01744186
7f7029e92ef7,172,169,3,0,32.963,0.39902907,3.052022774,0,0.01744186,-0.01744186
7f70289fd89b,57,56,1,0,7.792,0.26822807,1.021476942,0,0.01754386,-0.01754386
7f7025c2329f,228,224,4,0.001,15.825,0.213486842,1.682938353,0,0.01754386,-0.01754386
7f702aae895b,57,56,1,0,161.256,3.040210526,21.33482906,0,0.01754386,-0.01754386
7f70262821c5,57,56,1,0.001,27.759,0.490789474,3.676259428,0,0.01754386,-0.01754386
7f6aa2bad7ca,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6aa2b832e7,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6aa2b83632,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6aa2b834a7,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6a9e90c112,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6a9f0382ff,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6a9fa08ba1,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6aa2b83169,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6a9efd353c,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6a9f03e637,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6aa0a8097d,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f6aa0b7f6ca,114,112,2,0.003000001,14.528,0.199605263,1.363877324,0,0.01754386,-0.01754386
7f3deeb5116f,57,56,1,0.000999997,18.846,0.331754386,2.496062329,0,0.01754386,-0.01754386
7f7025ecf330,170,167,3,0.002000001,52.261,0.551394118,4.398313977,0,0.017647059,-0.017647059
7f702764b2bd,170,167,3,0,39.137,0.537476471,3.452934974,0,0.017647059,-0.017647059
7f7025bab66e,1189,1168,21,0,58179.798,216.6646669,2025.295409,0,0.017661901,-0.017661901
7f7028bc0f39,283,278,5,0,14.078,0.121134275,1.027718217,0,0.017667845,-0.017667845
7f7028bc0db4,283,278,5,0,14.078,0.121134275,1.027718217,0,0.017667845,-0.017667845
7f7028bc0cc1,283,278,5,0,14.078,0.121134275,1.027718217,0,0.017667845,-0.017667845
7f7028bc0615,283,278,5,0,14.078,0.121134275,1.027718217,0,0.017667845,-0.017667845
7f7028bc037d,283,278,5,0,14.078,0.121134275,1.027718217,0,0.017667845,-0.017667845
7f7025a1fe2d,113,111,2,0.001,12.115,0.223690266,1.37137547,0,0.017699115,-0.017699115
7f702aae9330,902,886,16,0,161.256,1.015981153,9.107070873,0,0.017738359,-0.017738359
7f7025b7a481,394,387,7,0,151.719,0.925852792,8.751300589,0,0.017766497,-0.017766497
7f7025f9070b,280,275,5,0.000999997,21.212,0.162296429,1.41047909,0,0.017857143,-0.017857143
7f7025f945a1,280,275,5,0.000999997,21.212,0.162296429,1.41047909,0,0.017857143,-0.017857143
7f7025f57ba4,280,275,5,0.000999997,21.212,0.162296429,1.41047909,0,0.017857143,-0.017857143
7f7025f9ccda,280,275,5,0.000999997,21.212,0.162296429,1.41047909,0,0.017857143,-0.017857143
7f7025a1ad5d,112,110,2,0.001,12.115,0.225616072,1.377385493,0,0.017857143,-0.017857143
7f70285d460e,56,55,1,0.001,2943.765,56.69571429,392.9019332,0,0.017857143,-0.017857143
7f702689cb97,56,55,1,0.001,794.758,15.35983929,106.1006745,0,0.017857143,-0.017857143
7f7025e9399b,56,55,1,0.002000001,10.411,0.192214286,1.390382573,0,0.017857143,-0.017857143
7f0ba08002ba,942,925,17,0,38481.899,217.4884469,1915.854896,0,0.018046709,-0.018046709
7f7025f579cc,166,163,3,0.001,83.517,1.263578313,9.088454248,0,0.018072289,-0.018072289
7f7025f9ca57,166,163,3,0.001,83.517,1.263578313,9.088454248,0,0.018072289,-0.018072289
7f6aa86a623b,110,108,2,0.032,111.409,1.357054546,11.00341003,0,0.018181818,-0.018181818
7f6a9e075b93,110,108,2,0.000999997,0.474,0.009136363,0.045604297,0,0.018181818,-0.018181818
7f6aa8652729,275,270,5,0,0.028999999,0.001596364,0.002014723,0,0.018181818,-0.018181818
55f88f482bd9,55,54,1,0,0.278,0.012581818,0.036831795,0,0.018181818,-0.018181818
7f702ad95f63,2187,2147,40,0,286.193,1.092537723,9.796743193,0,0.018289895,-0.018289895
558c3c24c4ac,109,107,2,0,15.183,0.286706422,1.882957545,0,0.018348624,-0.018348624
558c3c25d8b8,109,107,2,0,15.183,0.286706422,1.882957545,0,0.018348624,-0.018348624
7f7025fad75e,270,265,5,0,36.581,0.524322222,3.854188637,0,0.018518519,-0.018518519
7f7025a3f3a9,322,316,6,0,234.707,1.491664596,14.1163177,0,0.01863354,-0.01863354
7f7025fd9a75,107,105,2,0.001999997,23.235,0.343663551,2.563811928,0,0.018691589,-0.018691589
7f702ada72f6,961,943,18,0,161.256,1.142970864,8.984666188,0,0.018730489,-0.018730489
7f702ef226e0,425,417,8,0.000999997,0.192,0.003087059,0.009454431,0,0.018823529,-0.018823529
7f702ef03dd3,425,417,8,0.000999997,0.192,0.003087059,0.009454431,0,0.018823529,-0.018823529
7f702be92b53,53,52,1,0.000999997,401.69,9.612622641,55.3542786,0,0.018867925,-0.018867925
7f702604de14,53,52,1,0,18983.024,359.3115472,2607.361103,0,0.018867925,-0.018867925
7f70262324e6,53,52,1,0.001,2864.945,64.31583019,392.7066828,0,0.018867925,-0.018867925
7f3df8ceaaee,53,52,1,0.000999997,32.133,0.60790566,4.413579875,0,0.018867925,-0.018867925
7f0ba0807e6a,898,881,17,0,38481.899,228.1447962,1961.660756,0,0.018930958,-0.018930958
7f7025b79b61,417,409,8,0,151.719,1.134270983,9.984927671,0,0.019184652,-0.019184652
7f7026671e8a,104,102,2,0.000999997,276.01,3.252884615,27.38793756,0,0.019230769,-0.019230769
7f7026037d3c,52,51,1,0.003000001,2768.523,53.33440385,383.912306,0,0.019230769,-0.019230769
7f7025f83670,52,51,1,0.003000001,2768.523,53.33440385,383.912306,0,0.019230769,-0.019230769
7f7025fe7617,52,51,1,0.003000001,2768.523,53.33440385,383.912306,0,0.019230769,-0.019230769
7f702aa1b7ba,52,51,1,0.002000001,18.931,0.379211539,2.623132855,0,0.019230769,-0.019230769
7f0ba07fbdf4,883,866,17,0,38481.899,232.0016489,1978.045838,0,0.019252548,-0.019252548
7f702ab5338a,726,712,14,0,161.256,1.249355372,9.747102071,0,0.019283747,-0.019283747
7f702ab536c3,726,712,14,0,161.256,1.249355372,9.747102071,0,0.019283747,-0.019283747
7f702a573c86,1655,1623,32,0,161.256,0.899061631,7.372669122,0,0.019335347,-0.019335347
7f70261cb55d,51,50,1,0.002000001,58.257,1.148843137,8.156677452,0,0.019607843,-0.019607843
7f7025e9a096,51,50,1,0.002000001,23.235,0.460803922,3.252808461,0,0.019607843,-0.019607843
7f7025fb9583,51,50,1,0.001,14.395,0.306039216,2.014339902,0,0.019607843,-0.019607843
7f7025fb96a0,51,50,1,0.001,14.395,0.306039216,2.014339902,0,0.019607843,-0.019607843
7f7029e95a83,51,50,1,0.002000001,2.342,0.055019608,0.3267619,0,0.019607843,-0.019607843
7f702609a7be,51,50,1,0.002000001,2.342,0.055019608,0.3267619,0,0.019607843,-0.019607843
7f0ba44ff304,51,50,1,0,1532.203,30.05129412,214.5501792,0,0.019607843,-0.019607843
7f70300277d1,6362,6237,125,0,65583.476,215.2909143,1826.098956,0,0.019647909,-0.019647909
7f7026231d13,253,248,5,0,140.256,1.14484585,9.623075507,0,0.019762846,-0.019762846
7f70261cbed4,50,49,1,0.002000001,58.257,1.17164,8.23784711,0,0.02,-0.02
7f70261c4eae,50,49,1,0.002000001,0.173,0.0103,0.0239082,0,0.02,-0.02
7f70261bff14,50,49,1,0.002000001,0.173,0.0103,0.0239082,0,0.02,-0.02
7f7025fe848d,50,49,1,0.003000001,2768.523,55.46736,391.5147778,0,0.02,-0.02
7f702603273a,50,49,1,0.001999997,10.445,0.21388,1.476433356,0,0.02,-0.02
7f7025f58608,50,49,1,0.001999997,10.445,0.21388,1.476433356,0,0.02,-0.02
7f7025f9d4ae,50,49,1,0.001999997,10.445,0.21388,1.476433356,0,0.02,-0.02
7f7029e8c4cd,100,98,2,0.003000001,47.132,0.90345,5.356321796,0,0.02,-0.02
7f0ba3279e08,50,49,1,0,1532.203,30.65224,216.6850472,0,0.02,-0.02
7f0ba44ff95d,50,49,1,0,1532.203,30.65224,216.6850472,0,0.02,-0.02
7f702edad2fa,2531,2480,51,0,54.419,0.282933228,2.515511651,0,0.020150138,-0.020150138
7f7025eb22b3,99,97,2,0.002999997,0.273999998,0.015313131,0.027111127,0,0.02020202,-0.02020202
7f7029e93a70,148,145,3,0,32.963,0.462702703,3.287305744,0,0.02027027,-0.02027027
7f70262293bb,49,48,1,0.001,159.061,3.254387755,22.72179863,0,0.020408163,-0.020408163
7f7026286078,49,48,1,0.001,159.061,3.254387755,22.72179863,0,0.020408163,-0.020408163
7f702a7524f9,49,48,1,0.002999997,1.486999998,0.03922449,0.211264276,0,0.020408163,-0.020408163
7f702597e3ee,49,48,1,0.000999997,33.68,0.707897959,4.8086408,0,0.020408163,-0.020408163
7f702833fe9c,49,48,1,0.001,14.188,0.293163265,2.026338862,0,0.020408163,-0.020408163
7f7025ba90c2,147,144,3,0.000999997,0.182,0.004129252,0.015819302,0,0.020408163,-0.020408163
7f7025ff581c,147,144,3,0.000999997,0.182,0.004129252,0.015819302,0,0.020408163,-0.020408163
7f7025ff4f76,343,336,7,0.000999997,0.182,0.003026239,0.011142716,0,0.020408163,-0.020408163
7f0ba2b9bb1f,49,48,1,0,1532.203,31.27932653,218.8847034,0,0.020408163,-0.020408163
7f6aa821a73d,733,718,15,0,36546.107,265.0227462,2115.658381,0,0.020463847,-0.020463847
7f702aaef54d,290,284,6,0,286.193,2.424317241,19.06270185,0,0.020689655,-0.020689655
7f702aaef636,290,284,6,0,286.193,2.424317241,19.06270185,0,0.020689655,-0.020689655
7f7025a57fbb,48,47,1,0.002000001,18.931,0.397958333,2.731929635,0,0.020833333,-0.020833333
7f7029e950ce,48,47,1,0.002000001,36.581,0.821083333,5.272202236,0,0.020833333,-0.020833333
7fa2ba65e18d,48,47,1,0.001999997,15.266,0.3246875,2.202483445,0,0.020833333,-0.020833333
7f702609e609,191,187,4,0,36.581,0.564340314,3.905576663,0,0.020942408,-0.020942408
7f702609d6fa,191,187,4,0,36.581,0.564340314,3.905576663,0,0.020942408,-0.020942408
7f70260a05f9,191,187,4,0,36.581,0.564340314,3.905576663,0,0.020942408,-0.020942408
7f70261bb8b7,143,140,3,0.000999997,2239.043,28.12420979,189.0282556,0,0.020979021,-0.020979021
7f7029e95117,143,140,3,0,32.963,0.478160839,3.343615937,0,0.020979021,-0.020979021
7f702a5e0734,1275,1248,27,0,80.286,0.621480784,3.978576988,0,0.021176471,-0.021176471
7f702b929703,94,92,2,0.001999997,2331.049,47.27024468,322.4446017,0,0.021276596,-0.021276596
7f702a57a12a,94,92,2,0.002000001,17.262,0.322159574,1.798242047,0,0.021276596,-0.021276596
7f840f8d418d,47,46,1,0.001999997,26.971,0.614425532,3.933957073,0,0.021276596,-0.021276596
7f7026131cd7,140,137,3,0.002000001,24.148,0.459257143,2.512834904,0,0.021428571,-0.021428571
558c3c24db7a,46,45,1,0.000999997,147.354,3.393130435,21.71155782,0,0.02173913,-0.02173913
7f7026898d90,92,90,2,0.002999997,2331.049,48.26078261,325.8970731,0,0.02173913,-0.02173913
7f702a32a256,46,45,1,0.003000001,80.04,1.962391304,11.77702661,0,0.02173913,-0.02173913
7f702623a7c9,92,90,2,0.000999997,33.771,0.496260869,3.696057968,0,0.02173913,-0.02173913
7f6aa2c0a734,46,45,1,0.002000001,63.397,1.442717391,9.337849964,0,0.02173913,-0.02173913
7f3df917bd39,92,90,2,0.000999997,0.042,0.002434783,0.004977542,0,0.02173913,-0.02173913
7f3df3be91d1,46,45,1,0.035000001,30.196,0.706934782,4.444574282,0,0.02173913,-0.02173913
7f7025feb7db,274,268,6,0,151.719,1.271722628,10.44519914,0,0.02189781,-0.02189781
7f7025feabf7,274,268,6,0,151.719,1.271722628,10.44519914,0,0.02189781,-0.02189781
7f702aaef105,273,267,6,0,286.193,2.574897436,19.63950209,0,0.021978022,-0.021978022
7f702a17c9b3,45,44,1,0.001,0.214000003,0.006911112,0.031601081,0,0.022222222,-0.022222222
7f7025b82918,45,44,1,0.002999997,11.39,0.260755555,1.696772138,0,0.022222222,-0.022222222
7f70268dd89a,45,44,1,0.002999997,11.39,0.260755555,1.696772138,0,0.022222222,-0.022222222
7f70268df042,45,44,1,0.002999997,11.39,0.260755555,1.696772138,0,0.022222222,-0.022222222
7f6aa0b78b1f,45,44,1,0.001,12.726,0.2928,1.895747893,0,0.022222222,-0.022222222
7f7025f028da,358,350,8,0,286.193,2.223689944,18.04605149,0,0.022346369,-0.022346369
7f7026672bd2,89,87,2,0.000999997,276.01,3.800876404,29.59478381,0,0.02247191,-0.02247191
7f702b5f9625,89,87,2,0.000999997,276.01,3.800876404,29.59478381,0,0.02247191,-0.02247191
7f7029e8b6ef,488,477,11,0,50.323,0.747456967,4.342597529,0,0.022540984,-0.022540984
558c3c24d868,221,216,5,0,118.725,1.094918552,8.382217822,0,0.022624434,-0.022624434
7f702b9b6a3e,220,215,5,0,118.725,1.099368182,8.401086442,0,0.022727273,-0.022727273
7f702b99c240,220,215,5,0,118.725,1.099368182,8.401086442,0,0.022727273,-0.022727273
7f0ba2aa2775,44,43,1,0,1532.203,34.83318182,230.9866922,0,0.022727273,-0.022727273
7f3df311292f,44,43,1,0.000999997,18.846,0.42975,2.840920716,0,0.022727273,-0.022727273
7f3df3682841,44,43,1,0.005000002,30.196,0.744840909,4.543374496,0,0.022727273,-0.022727273
7f84098b892f,44,43,1,0.000999997,1.023000001,0.024795455,0.153987855,0,0.022727273,-0.022727273
7fa2b07f0386,44,43,1,0.001999997,15.266,0.3535,2.300432381,0,0.022727273,-0.022727273
7fa2b0864913,44,43,1,0.001999997,15.266,0.3535,2.300432381,0,0.022727273,-0.022727273
7f702a646a23,350,342,8,0,80.04,1.01904,6.429527754,0,0.022857143,-0.022857143
7f70285ea892,131,128,3,0,39.137,0.662030534,3.927583342,0,0.022900763,-0.022900763
7f70260a6f0e,131,128,3,0.001999997,32.89,0.561664122,3.574305857,0,0.022900763,-0.022900763
7f7029e7b94e,174,170,4,0,0.419,0.009747126,0.031736895,0,0.022988506,-0.022988506
7f7025fb66c0,87,85,2,0.001,9.990999999,0.222689655,1.414012823,0,0.022988506,-0.022988506
7f7025fc5011,87,85,2,0.001,9.990999999,0.222689655,1.414012823,0,0.022988506,-0.022988506
558c3c25d9d1,217,212,5,0,118.725,1.108327189,8.458669237,0,0.023041475,-0.023041475
7f702ed111b5,216,211,5,0.000999997,0.297000002,0.004777778,0.020249069,0,0.023148148,-0.023148148
7f7025bbc3d9,43,42,1,0,33.334,0.780209302,5.082607254,0,0.023255814,-0.023255814
7f702598954b,43,42,1,0.000999997,33.68,0.800906977,5.1335224,0,0.023255814,-0.023255814
7f702597dd08,43,42,1,0.000999997,33.68,0.800906977,5.1335224,0,0.023255814,-0.023255814
7f6a9e0a5d63,43,42,1,0.000999997,33.401,0.786348837,5.092171882,0,0.023255814,-0.023255814
7f6a9e07d46b,43,42,1,0.001,0.368000001,0.011790698,0.055682159,0,0.023255814,-0.023255814
7f6aa2ba6b92,43,42,1,0.004000001,19.364,0.508279071,2.944372439,0,0.023255814,-0.023255814
7f6aa24dc304,43,42,1,0.001,20.171,0.472325581,3.075544859,0,0.023255814,-0.023255814
7f0ba4503313,43,42,1,0,1532.203,35.64306977,233.6571377,0,0.023255814,-0.023255814
7f0ba47f7a57,43,42,1,0,1532.203,35.64306977,233.6571377,0,0.023255814,-0.023255814
7f0ba2abb31b,43,42,1,0,1532.203,35.64306977,233.6571377,0,0.023255814,-0.023255814
7f8405a65386,43,42,1,0.001999997,26.971,0.670627907,4.112411018,0,0.023255814,-0.023255814
7f8405321d63,43,42,1,0.000999997,1.508000001,0.043372094,0.229359255,0,0.023255814,-0.023255814
7fa2b0865bd1,43,42,1,0.001999997,15.266,0.361674418,2.32701069,0,0.023255814,-0.023255814
7f7027a0768e,170,166,4,0.000999997,29.567,0.59527647,3.300853594,0,0.023529412,-0.023529412
7f702b852a93,42,41,1,0.001,0.176999998,0.00897619,0.026640779,0,0.023809524,-0.023809524
7f7025fb631b,84,82,2,0.002000001,9.990999999,0.230535714,1.438712606,0,0.023809524,-0.023809524
7f702a17d033,42,41,1,0.001,0.214000003,0.007261905,0.032707171,0,0.023809524,-0.023809524
7f702a17f3f3,42,41,1,0.001,0.214000003,0.007261905,0.032707171,0,0.023809524,-0.023809524
7f70288ccbb3,42,41,1,0.000999997,86.837,2.07,13.39885261,0,0.023809524,-0.023809524
55f88f4722ec,42,41,1,0.001,23.328,0.597119048,3.593415891,0,0.023809524,-0.023809524
55f88f481ba9,42,41,1,0.001,23.328,0.597119048,3.593415891,0,0.023809524,-0.023809524
7f6aa1256e08,42,41,1,0.001,20.171,0.48347619,3.111945703,0,0.023809524,-0.023809524
7f6aa24dc95d,42,41,1,0.001,20.171,0.48347619,3.111945703,0,0.023809524,-0.023809524
7f8405ad8498,42,41,1,0.001,1.960999998,0.050904762,0.301946919,0,0.023809524,-0.023809524
7f70260323db,251,245,6,0.000999997,15.155,0.211482072,1.543879517,0,0.023904382,-0.023904382
7f702b77065a,125,122,3,0.001,0.019999999,0.001856,0.002038754,0,0.024,-0.024
7f0baa23a73d,625,610,15,0,38481.899,327.459576,2345.025687,0,0.024,-0.024
7f7025fb6d85,83,81,2,0.002000001,9.990999999,0.233216867,1.447247514,0,0.024096386,-0.024096386
7f702a5825ab,1033,1008,25,0,80.04,0.74650726,4.641029949,0,0.024201355,-0.024201355
7f7025ed0d2c,206,201,5,0,99.999,0.901650486,7.672572152,0,0.024271845,-0.024271845
7f7025fcfeb7,41,40,1,0.012,286.193,7.321439025,44.64811385,0,0.024390244,-0.024390244
7f6aa2bac841,123,120,3,0.002000001,63.397,0.852170732,6.084573278,0,0.024390244,-0.024390244
7fa2b2b81f0c,82,80,2,0.000999997,0.081000002,0.002914634,0.008841822,0,0.024390244,-0.024390244
7f7025e9aa37,122,119,3,0,30.666,0.434,3.086919128,0,0.024590164,-0.024590164
7f7025fd99b4,122,119,3,0,30.666,0.434,3.086919128,0,0.024590164,-0.024590164
7f70263392d3,325,317,8,0,28.508,0.272883077,2.029952733,0,0.024615385,-0.024615385
7f7025ecf5d8,81,79,2,0.000999997,11.519,0.195506173,1.342416228,0,0.024691358,-0.024691358
7f7025fb6f17,81,79,2,0.002000001,9.990999999,0.238925926,1.464759014,0,0.024691358,-0.024691358
7f6aa869cf6c,81,79,2,0.035000001,111.409,1.827901235,12.81066524,0,0.024691358,-0.024691358
7f6aa821534b,20,17,3,0.001,0.013999997,0.00255,0.002781044,0.125,0.15,-0.025
7f702fbec97b,80,78,2,0.004000001,128.705,2.22665,14.57101622,0,0.025,-0.025
7f702edb225c,40,39,1,0,7311.571,183.090475,1156.013574,0,0.025,-0.025
55f88f471409,40,39,1,0.002000001,12.17,0.3491,1.9178589,0,0.025,-0.025
7f6a9e075f29,40,39,1,0.000999997,0.086,0.0051,0.013417937,0,0.025,-0.025
55fb5f5c42ec,40,39,1,0.001,1.486000001,0.06175,0.232860776,0,0.025,-0.025
55fb5f5d3ba9,40,39,1,0.001,1.486000001,0.06175,0.232860776,0,0.025,-0.025
7f7025fa02b2,159,155,4,0.000999997,40.166,0.534358491,3.78704147,0,0.025157233,-0.025157233
7f7025f9ff6d,159,155,4,0.000999997,40.166,0.534358491,3.78704147,0,0.025157233,-0.025157233
7f7025f9fe90,159,155,4,0.000999997,40.166,0.534358491,3.78704147,0,0.025157233,-0.025157233
7f7025f7e2b2,159,155,4,0.000999997,40.166,0.534358491,3.78704147,0,0.025157233,-0.025157233
7f7025f0f28b,159,155,4,0.000999997,40.166,0.534358491,3.78704147,0,0.025157233,-0.025157233
7f7025f9765c,159,155,4,0.000999997,40.166,0.534358491,3.78704147,0,0.025157233,-0.025157233
7f0baa23534b,23,20,3,0.001,0.016000002,0.002478261,0.002998023,0.105263158,0.130434783,-0.025171625
7f0ba008600e,79,77,2,0.001,1.486000001,0.032683544,0.169094083,0,0.025316456,-0.025316456
7f70259da49a,39,38,1,0.001,27.534,0.743025641,4.407608974,0,0.025641026,-0.025641026
7f7025a39041,39,38,1,0.002000001,234.707,6.023230769,37.58236012,0,0.025641026,-0.025641026
7f702a22829d,39,38,1,0.001,12.421,0.325846154,1.987764898,0,0.025641026,-0.025641026
7f6a9eb03206,39,38,1,0.002000001,19.364,0.560615385,3.090718317,0,0.025641026,-0.025641026
7f6aa2c705d3,39,38,1,0.004000001,19.364,0.551358975,3.092175392,0,0.025641026,-0.025641026
7f7029ecf258,116,113,3,0.002000001,0.419,0.013982759,0.038419421,0,0.025862069,-0.025862069
7f702aae7858,229,223,6,0.076,49.476,0.785353712,4.25193696,0,0.026200873,-0.026200873
7f7025f21397,76,74,2,0.001,47.511,0.866552632,5.720449123,0,0.026315789,-0.026315789
7f7028bb9ad0,38,37,1,0.001,11.39,0.306710526,1.846551569,0,0.026315789,-0.026315789
7f7025ebfc55,38,37,1,0.001,10154.557,272.6072632,1646.464813,0,0.026315789,-0.026315789
7f702a3f0710,76,74,2,0,640.417,16.57905263,75.14332191,0,0.026315789,-0.026315789
7f702a3f0690,76,74,2,0,640.417,16.57905263,75.14332191,0,0.026315789,-0.026315789
7f702a003392,76,74,2,0,640.417,16.57905263,75.14332191,0,0.026315789,-0.026315789
7f702621353b,38,37,1,0.004000001,2340.929,61.61428947,379.747014,0,0.026315789,-0.026315789
7f70285082ee,38,37,1,0.004000001,2340.929,61.61428947,379.747014,0,0.026315789,-0.026315789
7f7028481448,38,37,1,0.004000001,2340.929,61.61428947,379.747014,0,0.026315789,-0.026315789
7f702668ba88,266,259,7,0,26.888,0.583635338,3.606485662,0,0.026315789,-0.026315789
7f702edc107e,38,37,1,0,7311.571,192.4127632,1186.092939,0,0.026315789,-0.026315789
7fa2ba65db34,38,37,1,0.001,1.599000003,0.046578947,0.258656157,0,0.026315789,-0.026315789
7f6aa3045752,38,37,1,0.002000001,23.328,0.620605263,3.783184462,0,0.026315789,-0.026315789
7f6aa2bace11,113,110,3,0.002000001,63.397,0.922654867,6.345541107,0,0.026548673,-0.026548673
7f702ed84f86,1576,1534,42,0,54.419,0.419207487,3.0356899,0,0.026649746,-0.026649746
7f702edadb67,1576,1534,42,0,54.419,0.419207487,3.0356899,0,0.026649746,-0.026649746
7f7025a70f76,298,290,8,0,28.508,0.297137584,2.118540266,0,0.026845638,-0.026845638
7f7026337e1c,298,290,8,0,28.508,0.297137584,2.118540266,0,0.026845638,-0.026845638
7f7027662ee1,37,36,1,0.002999997,26.369,0.856837838,4.312910641,0,0.027027027,-0.027027027
7f7027a0e381,111,108,3,0,12.408,0.301738739,1.257051541,0,0.027027027,-0.027027027
7f702b990839,222,216,6,0,118.725,1.29704955,8.891586118,0,0.027027027,-0.027027027
7f702b7a51fb,222,216,6,0,118.725,1.29704955,8.891586118,0,0.027027027,-0.027027027
7f702a22903e,37,36,1,0.001,12.421,0.343054054,2.040780732,0,0.027027027,-0.027027027
7f7026023957,37,36,1,0,18983.024,588.5046757,3141.14968,0,0.027027027,-0.027027027
55f88f482626,37,36,1,0.002000001,12.17,0.374891892,1.993886139,0,0.027027027,-0.027027027
7f6aa2cdf313,37,36,1,0.004000001,19.364,0.580621622,3.174205914,0,0.027027027,-0.027027027
7f6aa2cfce3a,37,36,1,0.004000001,19.364,0.580621622,3.174205914,0,0.027027027,-0.027027027
7f6aa2bad282,37,36,1,0.004000001,19.364,0.580621622,3.174205914,0,0.027027027,-0.027027027
7f6aa2cfb828,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9f54aadc,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9dfd433a,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9dfc4aca,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9dfc4dd3,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9e93aa47,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9e07e11c,37,36,1,0.004999998,63.397,1.782108108,10.41094775,0,0.027027027,-0.027027027
7f6a9e063383,37,36,1,0.001999997,0.474,0.015297297,0.07752665,0,0.027027027,-0.027027027
7f70285176c3,295,287,8,0,50.323,0.709125424,4.046916903,0,0.027118644,-0.027118644
7f7026663182,258,251,7,0,26.888,0.601589147,3.660718277,0,0.027131783,-0.027131783
558c3c24dd12,110,107,3,0,15.183,0.303,1.894663641,0,0.027272727,-0.027272727
7f840f92023b,110,107,3,0.032,146.258,1.7033,14.11890406,0,0.027272727,-0.027272727
