Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
7f14711618fd,3,2,1,0.001,0.007000001,0.003333334,0.00321455,0,0.333333333,-0.333333333
7f14711712ef,3,2,1,0.001,0.007000001,0.003333334,0.00321455,0,0.333333333,-0.333333333
7f1470fcb152,3,2,1,0.001,0.007000001,0.003333334,0.00321455,0,0.333333333,-0.333333333
7f1474f3a121,3,2,1,0.001,12.134,4.046333333,7.004124952,0,0.333333333,-0.333333333
7ffd68ff6aed,6,4,2,0.001,0.004,0.001833334,0.00132916,0,0.333333333,-0.333333333
7f9ea14287d1,3,2,1,0,2003.151,667.7553333,1156.486573,0,0.333333333,-0.333333333
7f14710f50bf,9,6,3,0.001999999,92.197,28.52111111,34.57163808,0,0.333333333,-0.333333333
564f6059f83b,3,2,1,0.075,15.712,5.289333333,9.026294607,0,0.333333333,-0.333333333
7f1476656327,3,2,1,0.002000001,0.568000001,0.191,0.326491961,0,0.333333333,-0.333333333
7f147166cd50,3,2,1,0.005,52.403,17.47133333,30.25171073,0,0.333333333,-0.333333333
7f147157daa5,3,2,1,0.005,52.403,17.47133333,30.25171073,0,0.333333333,-0.333333333
7f147116493f,3,2,1,0.001,0.002999999,0.001666667,0.0011547,0,0.333333333,-0.333333333
7f147490ca73,6,4,2,0.001,1.646999999,0.469833333,0.741311922,0,0.333333333,-0.333333333
7f147490ca60,6,4,2,0.001,1.646999999,0.469833333,0.741311922,0,0.333333333,-0.333333333
7f1474915070,6,4,2,0.001,1.646999999,0.469833333,0.741311922,0,0.333333333,-0.333333333
7f1474a859f9,6,4,2,0.001,1.646999999,0.469833333,0.741311922,0,0.333333333,-0.333333333
7f14765377df,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
7f14717dab2d,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
7f14715e85bf,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
7f147159f2a5,3,2,1,0.006,104.443,51.02766667,52.25963043,0,0.333333333,-0.333333333
7f147af64454,23,15,8,0.388,57.079,9.023173913,12.31690205,0,0.347826087,-0.347826087
7f1476d8d510,17,11,6,0.000999999,87.173,22.21194118,31.79202484,0,0.352941176,-0.352941176
7f1477844d26,17,11,6,0.000999999,87.173,22.20264706,31.7988086,0,0.352941176,-0.352941176
7f14765d7365,17,11,6,0.004000001,0.028,0.010470588,0.008216733,0,0.352941176,-0.352941176
7f1477756194,14,9,5,0.001999999,0.022,0.005857143,0.005245616,0,0.357142857,-0.357142857
7f1474945ab4,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
7f147494441b,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
7f147141a085,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
7f147141f459,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
7f14717c0d68,8,5,3,0.001999999,44.122,15.72625,18.89586453,0,0.375,-0.375
7f147678d3de,16,10,6,0.003000001,0.038,0.00925,0.008394443,0,0.375,-0.375
7f14766d68bf,18,11,7,0.004,0.027,0.006555556,0.00538213,0,0.388888889,-0.388888889
564f6059fd12,5,3,2,0.001,0.568000001,0.2036,0.279512612,0,0.4,-0.4
564f6059e4ac,5,3,2,0.001,0.568000001,0.2036,0.279512612,0,0.4,-0.4
564f605af8b8,5,3,2,0.001,0.568000001,0.2036,0.279512612,0,0.4,-0.4
7f14711bc669,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
7f14711601cb,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
7f14711bcc0d,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
7f14711ac5a0,5,3,2,0.007000001,0.034999999,0.0154,0.011458621,0,0.4,-0.4
7f147350b60e,15,9,6,0.001,76.455,22.72206667,23.96178777,0,0.4,-0.4
7f14750aff0c,5,3,2,0.002000001,0.028,0.0118,0.012637247,0,0.4,-0.4
7f14750adbdb,5,3,2,0.002000001,0.028,0.0118,0.012637247,0,0.4,-0.4
7f1474f3a91a,5,3,2,0.005,61.592,19.6792,26.18652643,0,0.4,-0.4
7f1474f39cab,5,3,2,0.005,61.592,19.6792,26.18652643,0,0.4,-0.4
7f14715a5fd9,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
7f147384974c,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
7f14738cf46e,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
7f14738d9374,5,3,2,0.000999999,104.443,37.138,43.12946284,0,0.4,-0.4
7f14710f673b,17,10,7,0.001,76.455,23.22452941,24.40189014,0,0.411764706,-0.411764706
7f147387db76,7,4,3,0.002000001,40.613,16.37957143,17.35266132,0,0.428571429,-0.428571429
7f147684e02d,9,5,4,0.005,0.028,0.011555556,0.008263037,0,0.444444444,-0.444444444
564f605992fe,18,10,8,0.005,0.292000001,0.119611111,0.082561306,0,0.444444444,-0.444444444
7f1476788107,42,23,19,0.002999999,0.038,0.007285714,0.005931667,0,0.452380952,-0.452380952
7f14715a9250,13,7,6,0.000999999,0.007000001,0.001923077,0.001656379,0,0.461538462,-0.461538462
7f14767899ac,43,23,20,0.002999999,0.038,0.007325582,0.005866454,0,0.465116279,-0.465116279
7f147098a9e9,2,1,1,0.005,4.537000001,2.271,3.204607933,0,0.5,-0.5
7f14712a8271,2,1,1,0.005,4.142,2.0735,2.925300754,0,0.5,-0.5
7f14765578e7,2,1,1,0.017,4.765,2.391,3.357342997,0,0.5,-0.5
7f147652f8d6,2,1,1,0.017,4.765,2.391,3.357342997,0,0.5,-0.5
7f1477844d02,2,1,1,0.001,0.443999999,0.2225,0.313248303,0,0.5,-0.5
7f1476dfd6f0,2,1,1,0.001,0.286,0.1435,0.201525433,0,0.5,-0.5
7f147115fa36,4,2,2,0.007000001,0.034999999,0.01675,0.012763881,0,0.5,-0.5
7f1473bebd4d,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bf3091,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bf5c9a,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bf43a2,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bdd38d,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473c38553,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473c3c870,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473c3d720,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bed795,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bf61c4,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473c0f3d4,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473c0fc2d,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473c133c1,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bed34e,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473becaa2,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bebe7f,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bd24e6,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bcfeb2,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bcefdb,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bcbaf0,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bc92ea,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bdc993,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bc29d2,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473bc2424,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473b1574a,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f1473b2b1e0,2,1,1,0.016,1.101,0.5585,0.767210857,0,0.5,-0.5
7f147098fc0b,2,1,1,0.014000001,4.666000001,2.340000001,3.289460746,0,0.5,-0.5
7f1470990478,2,1,1,0.014000001,4.666000001,2.340000001,3.289460746,0,0.5,-0.5
7f14710f63b2,2,1,1,0.001,0.005000002,0.003000001,0.002828428,0,0.5,-0.5
7f1479e62736,4,2,2,0.001,0.003000001,0.002,0.0011547,0,0.5,-0.5
7f1476e1e3e1,2,1,1,0.001,0.563,0.282,0.397394011,0,0.5,-0.5
7f1476791721,6,3,3,0.004,0.017999999,0.009833333,0.006177918,0,0.5,-0.5
7f147667a3fd,6,3,3,0.004,0.017999999,0.009833333,0.006177918,0,0.5,-0.5
7f147ab1c13b,2,1,1,0.087999999,1.276000001,0.682,0.840042857,0,0.5,-0.5
7f1470de6c59,2,1,1,0.087999999,1.276000001,0.682,0.840042857,0,0.5,-0.5
7f1470e06678,2,1,1,0,0.006,0.003,0.004242641,0,0.5,-0.5
7f14752e3e49,2,1,1,0.001,0.002999999,0.002,0.001414213,0,0.5,-0.5
7f14752d2229,2,1,1,0.001,0.002999999,0.002,0.001414213,0,0.5,-0.5
7f1478b54387,2,1,1,0.008000001,91.719,45.8635,64.84947001,0,0.5,-0.5
7f14710e444a,4,2,2,0.001,0.01,0.005,0.00424264,0,0.5,-0.5
7f147115d178,2,1,1,0.000999999,1.968,0.9845,1.39087904,0,0.5,-0.5
7f147115cef0,2,1,1,0.000999999,1.968,0.9845,1.39087904,0,0.5,-0.5
7f1479c4ec2a,4,2,2,0,0.002999999,0.0015,0.001290994,0,0.5,-0.5
7f14715a91ea,2,1,1,0.001,9.672,4.8365,6.838429681,0,0.5,-0.5
7f1450502eab,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
7f1450504f52,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
7f1450509279,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
7f145050de6d,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
7f1479e7c552,2,1,1,0.001,0.003000001,0.002000001,0.001414214,0,0.5,-0.5
564f60597fb1,2,1,1,0,1.348,0.674,0.953179941,0,0.5,-0.5
7f147662a0be,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f1476631e3f,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f147672717d,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f147675bf1c,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f14768691fb,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f1476862d8f,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f1476861d49,2,1,1,0.002000001,0.59,0.296,0.415778787,0,0.5,-0.5
7f9ea142d0ed,2,1,1,0.001,0.004,0.0025,0.00212132,0,0.5,-0.5
56554741b872,6,3,3,0,0.007000001,0.003333333,0.002804758,0,0.5,-0.5
7f9ea142d18d,4,2,2,0.003000001,0.015000001,0.008500001,0.006403124,0,0.5,-0.5
7f14711681ef,2,1,1,0.002999999,14.454,7.2285,10.2184001,0,0.5,-0.5
7f14750d8454,2,1,1,16.834,1626.458,821.646,1138.176046,0,0.5,-0.5
7f147687bdb8,4,2,2,0.006999999,47.28,19.9985,23.83878566,0,0.5,-0.5
7f147162121b,6,3,3,0.001,0.559999999,0.243833333,0.268395541,0,0.5,-0.5
7f147098a3f2,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
7f147098e6d2,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
7f147388dcb8,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
7f147388de8d,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
7f147098aa9f,2,1,1,0.001999999,28.699,14.3505,20.2918433,0,0.5,-0.5
7f1476792934,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
7f14768484b3,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
7f14766e5219,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
7f14765e7601,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
7f14765d82df,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
7f14767346b2,2,1,1,0.022999999,0.148000001,0.0855,0.088388349,0,0.5,-0.5
7f14717d0595,2,1,1,0.002000001,58.578,29.29,41.41948681,0,0.5,-0.5
7f147678772e,2,1,1,0.006999999,0.071,0.039,0.045254835,0,0.5,-0.5
7f14710f6343,2,1,1,0,27.534,13.767,19.46947811,0,0.5,-0.5
7f1470ae266e,2,1,1,0,1018.937,509.4685,720.4972623,0,0.5,-0.5
7f14765305a4,2,1,1,0.004,40.301,20.1525,28.49428196,0,0.5,-0.5
7f1476739ef1,2,1,1,0.004,40.301,20.1525,28.49428196,0,0.5,-0.5
7f147675dd4a,2,1,1,0.001,9.585,4.793,6.776911391,0,0.5,-0.5
7f14768619d1,2,1,1,0.001,9.585,4.793,6.776911391,0,0.5,-0.5
7f9ea0e47c99,2,1,1,0.001999999,0.007000001,0.0045,0.003535535,0,0.5,-0.5
7f147653042e,2,1,1,0.001999999,8.471000001,4.2365,5.988487331,0,0.5,-0.5
7f14767335d1,2,1,1,0.001999999,8.471000001,4.2365,5.988487331,0,0.5,-0.5
7f14709922a7,2,1,1,0.005,14.059,7.032,9.937678704,0,0.5,-0.5
7f147098af95,2,1,1,0.005,14.059,7.032,9.937678704,0,0.5,-0.5
7f14750d87a1,2,1,1,0.002000001,7.116999999,3.5595,5.031064747,0,0.5,-0.5
7f1476656949,2,1,1,0.006,48.028,24.017,33.95668185,0,0.5,-0.5
7f14765b5618,2,1,1,0.006,48.028,24.017,33.95668185,0,0.5,-0.5
7f1476e1f031,2,1,1,0.005999998,55.168,27.587,39.00542426,0,0.5,-0.5
7f147166bdee,2,1,1,0.006,52.403,26.2045,37.05027401,0,0.5,-0.5
7f14715506e9,2,1,1,0.005,53.981,26.993,38.16679562,0,0.5,-0.5
7f147677a164,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
7f14765dd38e,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
7f14765dd37b,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
7f1476830956,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
7f147685eaa5,2,1,1,0.001999999,2.774999999,1.388499999,1.960807104,0,0.5,-0.5
7f14717d3b97,2,1,1,0.001999999,19.908,9.955,14.07566759,0,0.5,-0.5
7f1476530631,2,1,1,0.001999999,19.908,9.955,14.07566759,0,0.5,-0.5
7f147673871e,2,1,1,0.001999999,19.908,9.955,14.07566759,0,0.5,-0.5
7f14766ec6f7,2,1,1,0.006,0.031,0.0185,0.017677669,0,0.5,-0.5
7f14717db165,2,1,1,0.006,0.031,0.0185,0.017677669,0,0.5,-0.5
7f147339fff9,2,1,1,0.002000001,0.254999999,0.1285,0.178898014,0,0.5,-0.5
7f1476da5f4b,2,1,1,0.004,0.867999999,0.435999999,0.610940259,0,0.5,-0.5
7f147651d3d8,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f1476517969,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f14765151ab,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f147652b27c,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f147652bbbd,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f147718789e,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f1477184d23,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f1477182bab,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f1477182801,2,1,1,0.004,38.518,19.261,27.23351057,0,0.5,-0.5
7f147677df53,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
7f147670cda4,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
7f147678ca6e,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
7f147685f368,2,1,1,0.004,38.759,19.3815,27.40392331,0,0.5,-0.5
7f14777585a4,28,13,15,0.001999999,0.027,0.00675,0.00561496,0,0.535714286,-0.535714286
7f14715a91b8,25,11,14,0.001999999,0.019000001,0.00532,0.003880722,0,0.56,-0.56
7f1470975d56,39,17,22,0.002999999,0.033,0.008794872,0.006665621,0,0.564102564,-0.564102564
7f1470975f6d,39,17,22,0.002999999,0.033,0.008794872,0.006665621,0,0.564102564,-0.564102564
7f1476733eef,7,3,4,0.004,0.017999999,0.009142857,0.005928141,0,0.571428571,-0.571428571
7f9ea0fe300c,5,2,3,0.000999999,0.01,0.0044,0.003781534,0,0.6,-0.6
7f147ab224bd,60,20,40,0.004,0.030000001,0.009216667,0.005639124,0,0.666666667,-0.666666667
7f1473af6ed7,3,1,2,0.002999999,0.012,0.006666666,0.004725816,0,0.666666667,-0.666666667
7f14708b53ee,6,2,4,0.002000001,51.09,29.259,23.31827197,0,0.666666667,-0.666666667
7f147166938b,18,6,12,0.000999999,0.006,0.002277778,0.001526455,0,0.666666667,-0.666666667
7f147166b189,18,6,12,0.000999999,0.006,0.002277778,0.001526455,0,0.666666667,-0.666666667
7f147157d278,18,6,12,0.000999999,0.006,0.002277778,0.001526455,0,0.666666667,-0.666666667
7f1470975f75,3,1,2,0.002000001,0.01,0.006,0.004,0,0.666666667,-0.666666667
7f14752d28bf,3,1,2,0.001,0.003000001,0.002333334,0.0011547,0,0.666666667,-0.666666667
7f14752dd717,3,1,2,0.001,0.003000001,0.002333334,0.0011547,0,0.666666667,-0.666666667
7f1479c53c85,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
7f1475096336,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
7f1470ef2242,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
7f1470f2f95c,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
7f1470f2bf99,6,2,4,0,0.002999999,0.001666667,0.001032795,0,0.666666667,-0.666666667
7f14770e67eb,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
7f14770e63dc,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
7f14770f3b1b,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
7f14770e5121,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
7f14770e7cf4,3,1,2,0,0.007000001,0.004333334,0.003785939,0,0.666666667,-0.666666667
5.65547E+11,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
5655473752ee,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
565547376cb7,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
565547379a39,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
56554738a33d,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
5.65547E+11,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
56554737592f,3,1,2,0.001999999,0.006,0.003666666,0.002081667,0,0.666666667,-0.666666667
7f9ea0fe2db4,3,1,2,0.005,0.022,0.013333333,0.008504901,0,0.666666667,-0.666666667
7f14768d3733,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
7f14768c8a20,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
7f1476652558,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
7f147679cbb4,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
7f147676e47d,6,2,4,0,0.012,0.006166667,0.005231316,0,0.666666667,-0.666666667
7f147514323c,3,1,2,0.000999999,43.457,28.408,24.61570854,0,0.666666667,-0.666666667
7f14766ce78f,3,1,2,0.006999999,0.071,0.046,0.034219878,0,0.666666667,-0.666666667
7f14766cef79,3,1,2,0.006999999,0.071,0.046,0.034219878,0,0.666666667,-0.666666667
7f14766d312a,3,1,2,0.006999999,0.071,0.046,0.034219878,0,0.666666667,-0.666666667
7f14768ec367,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
7f14768ea81f,3,1,2,0,0.008000001,0.004333334,0.004041452,0,0.666666667,-0.666666667
7f147664f40a,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
7f1476872690,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
7f14766d7a9b,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
7f14766dc8e2,6,2,4,0,0.008000001,0.0035,0.003082207,0,0.666666667,-0.666666667
7f14715a8b85,3,1,2,0.006,14.925,7.645,7.465976225,0,0.666666667,-0.666666667
7f14715a9c23,3,1,2,0.006,14.925,7.645,7.465976225,0,0.666666667,-0.666666667
7f1476738c9f,3,1,2,0.006,14.925,7.645,7.465976225,0,0.666666667,-0.666666667
7f14734ad87a,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
7f1474e05790,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
7f1474e05004,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
7f1471ab1722,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
7f1474dc6a67,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
7f1471a984e4,3,1,2,0.002999999,0.011,0.007333333,0.004041452,0,0.666666667,-0.666666667
7f14769f2525,3,1,2,0,0.004000001,0.002666667,0.002309401,0,0.666666667,-0.666666667
7f1476b4cd2f,3,1,2,0,0.004000001,0.002666667,0.002309401,0,0.666666667,-0.666666667
7f14768ea7e7,3,1,2,0,0.004000001,0.002666667,0.002309401,0,0.666666667,-0.666666667
7f14717db183,3,1,2,0.001,0.003000001,0.002,0.001,0,0.666666667,-0.666666667
7f147171994c,3,1,2,0.000999999,28.371,15.80533333,14.45963161,0,0.666666667,-0.666666667
7f14716e28a6,3,1,2,0.000999999,28.371,15.80533333,14.45963161,0,0.666666667,-0.666666667
7f147af5e729,49,16,33,0.000999999,0.007000001,0.001877551,0.001033454,0,0.673469388,-0.673469388
7f14766b1201,30,9,21,0.003000001,0.026,0.006266667,0.00405933,0,0.7,-0.7
7f147669d29e,30,9,21,0.003000001,0.026,0.006266667,0.00405933,0,0.7,-0.7
7f14750e0180,20,5,15,0.001,0.008000001,0.0029,0.001803505,0,0.75,-0.75
7f147115b250,4,1,3,0.002999999,0.01,0.0055,0.003109126,0,0.75,-0.75
7f1471555afb,12,3,9,0,0.015,0.008916667,0.004813963,0,0.75,-0.75
7f147160f9d4,12,3,9,0,0.015,0.008916667,0.004813963,0,0.75,-0.75
7f9ea142c32f,4,1,3,0.000999999,0.007000001,0.00425,0.002753786,0,0.75,-0.75
7f1471a97fa6,4,1,3,0.002999999,0.011,0.00675,0.0035,0,0.75,-0.75
7f14766ed150,25,6,19,0.004,0.026,0.0066,0.004301162,0,0.76,-0.76
7f14717d1489,13,3,10,0,0.015,0.008615385,0.004735301,0,0.769230769,-0.769230769
7f14717d8b66,13,3,10,0,0.015,0.008615385,0.004735301,0,0.769230769,-0.769230769
7f147166bc08,23,5,18,0.004,0.026,0.006739131,0.004453981,0,0.782608696,-0.782608696
7f147166decd,24,5,19,0.004,0.026,0.007166667,0.004833458,0,0.791666667,-0.791666667
7f1471617d92,24,5,19,0.004,0.026,0.007166667,0.004833458,0,0.791666667,-0.791666667
7f14765330c2,39,8,31,0.004,0.026,0.007179487,0.004309547,0,0.794871795,-0.794871795
7f14709806c0,5,1,4,0.005,0.023000001,0.011,0.006964194,0,0.8,-0.8
7f1474e06258,5,1,4,0.002999999,0.011,0.007,0.003082207,0,0.8,-0.8
7f1474e4b1de,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
7f1474e4be10,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
7f14738d1da9,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
7f14738d8efa,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
7f14708c054b,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
7f14708b4d08,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
7f1474f3ab82,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
7f1474f3a4bd,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
7f147ab1dc7b,11,2,9,0.007000001,0.049,0.018454546,0.01119253,0,0.818181818,-0.818181818
7f1476cddb3f,18,3,15,0.002999999,0.017,0.005,0.003143621,0,0.833333333,-0.833333333
7f14717cff80,18,3,15,0.002999999,0.017,0.005,0.003143621,0,0.833333333,-0.833333333
7f147ab1bdb4,6,1,5,0.006,0.024999999,0.012833333,0.006369196,0,0.833333333,-0.833333333
7f147687773f,21,3,18,0.002999999,0.020000001,0.005904762,0.003590331,0,0.857142857,-0.857142857
7f14766d932b,21,3,18,0.002999999,0.020000001,0.005904762,0.003590331,0,0.857142857,-0.857142857
7f1471669a73,14,2,12,0.004,0.018000001,0.008214286,0.004281958,0,0.857142857,-0.857142857
7f1471669c1b,14,2,12,0.004,0.018000001,0.008214286,0.004281958,0,0.857142857,-0.857142857
7f1477756139,7,1,6,0.001999999,0.01,0.006428571,0.002992053,0,0.857142857,-0.857142857
7f1470984585,8,1,7,0.002999999,0.019000001,0.00975,0.004652189,0,0.875,-0.875
7f147687e992,18,2,16,0.002999999,0.020000001,0.006222222,0.003781621,0,0.888888889,-0.888888889
7f9ea1462c16,68,7,61,0.001,0.012999999,0.004647059,0.002114377,0,0.897058824,-0.897058824
7f14766b2fc1,40,4,36,0.002000001,0.031,0.007375,0.004578027,0,0.9,-0.9
7f147669cebe,40,4,36,0.002000001,0.031,0.007375,0.004578027,0,0.9,-0.9
7f1470e54874,12,1,11,0,0.004,0.002,0.000953462,0,0.916666667,-0.916666667
7f1476cdd2f6,15,1,14,0.001999999,0.01,0.0046,0.002063285,0,0.933333333,-0.933333333
564f6059f868,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
564f605af9d1,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
7f14768eda3e,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
7f14768d3240,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
7f147678dd32,37,2,35,0.003000001,0.021,0.006864865,0.003727988,0,0.945945946,-0.945945946
7f1476789a12,37,2,35,0.003000001,0.021,0.006864865,0.003727988,0,0.945945946,-0.945945946
