Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
draw_quad_spans<unsigned int>,3,1,2,0,0.004000001,0.002666667,0.002309401,0,0.666666667,-0.666666667
DrawElementsInstanced,3,1,2,0,0.004000001,0.002666667,0.002309401,0,0.666666667,-0.666666667
mozilla::wr::WebRenderAPI::WaitFlushed,3,1,2,0.001,0.003000001,0.002,0.001,0,0.666666667,-0.666666667
"nsTArray_Impl<RefPtr<mozilla::VsyncDispatcher>, nsTArrayInfallibleAllocator>::AssignInternal<nsTArrayInfallibleAllocator, RefPtr<mozilla::VsyncDispatcher> >",3,1,2,0.000999999,28.371,15.80533333,14.45963161,0,0.666666667,-0.666666667
mozilla::gfx::VsyncSource::NotifyVsync,3,1,2,0.000999999,28.371,15.80533333,14.45963161,0,0.666666667,-0.666666667
__pthread_mutex_unlock_usercnt,49,16,33,0.000999999,0.007000001,0.001877551,0.001033454,0,0.673469388,-0.673469388
crossbeam_channel::flavors::list::Channel<T>::send,30,9,21,0.003000001,0.026,0.006266667,0.00405933,0,0.7,-0.7
crossbeam_channel::channel::Sender<T>::send,30,9,21,0.003000001,0.026,0.006266667,0.00405933,0,0.7,-0.7
mozilla::BackgroundHangThread::NotifyActivity,20,5,15,0.001,0.008000001,0.0029,0.001803505,0,0.75,-0.75
"mozilla::MozPromise<int, mozilla::ipc::LaunchError, false>::ThenValueBase::ResolveOrRejectRunnable::Run",4,1,3,0.002999999,0.01,0.0055,0.003109126,0,0.75,-0.75
mozilla::layers::PCompositorBridgeParent::SendDidComposite,12,3,9,0,0.015,0.008916667,0.004813963,0,0.75,-0.75
mozilla::layers::CompositorBridgeParent::NotifyPipelineRendered,12,3,9,0,0.015,0.008916667,0.004813963,0,0.75,-0.75
__libc_write,4,1,3,0.000999999,0.007000001,0.00425,0.002753786,0,0.75,-0.75
nsFocusManager::WindowLowered,4,1,3,0.002999999,0.011,0.00675,0.0035,0,0.75,-0.75
webrender::render_api::RenderApi::send_transaction,25,6,19,0.004,0.026,0.0066,0.004301162,0,0.76,-0.76
mozilla::wr::NotifyDidRender,13,3,10,0,0.015,0.008615385,0.004735301,0,0.769230769,-0.769230769
"RunnableFunction<void (*)(mozilla::layers::CompositorBridgeParent*, RefPtr<mozilla::wr::WebRenderPipelineInfo const> const&, mozilla::layers::BaseTransactionId<mozilla::VsyncIdType>, mozilla::TimeStamp, mozilla::TimeStamp, mozilla::TimeStamp, bool, mozilla::wr::RendererStats), mozilla::Tuple<mozilla::layers::CompositorBridgeParent*, RefPtr<mozilla::wr::WebRenderPipelineInfo const>, mozilla::layers::BaseTransactionId<mozilla::VsyncIdType>, mozilla::TimeStamp, mozilla::TimeStamp, mozilla::TimeStamp, bool, mozilla::wr::RendererStats> >::Run",13,3,10,0,0.015,0.008615385,0.004735301,0,0.769230769,-0.769230769
mozilla::layers::WebRenderBridgeParent::MaybeGenerateFrame,23,5,18,0.004,0.026,0.006739131,0.004453981,0,0.782608696,-0.782608696
mozilla::layers::WebRenderBridgeParent::CompositeToTarget,24,5,19,0.004,0.026,0.007166667,0.004833458,0,0.791666667,-0.791666667
mozilla::layers::CompositorVsyncScheduler::Composite,24,5,19,0.004,0.026,0.007166667,0.004833458,0,0.791666667,-0.791666667
wr_api_send_transaction,39,8,31,0.004,0.026,0.007179487,0.004309547,0,0.794871795,-0.794871795
mozilla::ThreadEventQueue::PutEventInternal,5,1,4,0.005,0.023000001,0.011,0.006964194,0,0.8,-0.8
mozilla::dom::BrowsingContext::SetIsActiveBrowserWindowInternal,5,1,4,0.002999999,0.011,0.007,0.003082207,0,0.8,-0.8
mozilla::AppWindow::WindowDeactivated,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
mozilla::AppWindow::WidgetListenerDelegate::WindowDeactivated,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
nsWindow::OnContainerFocusOutEvent,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
focus_out_event_cb,5,1,4,0.002999999,0.011,0.0066,0.003049591,0,0.8,-0.8
nsTSubstring<char16_t>::Assign,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
nsTSubstring<char16_t>::Assign,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
SharedLibrary::SharedLibrary,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
SharedLibraryAtPath,5,1,4,0.002000001,51.09,35.1102,20.56461035,0,0.8,-0.8
getnetbyaddr_r@@GLIBC_2.2.5,11,2,9,0.007000001,0.049,0.018454546,0.01119253,0,0.818181818,-0.818181818
fog_timing_distribution_accumulate_raw_nanos,18,3,15,0.002999999,0.017,0.005,0.003143621,0,0.833333333,-0.833333333
mozilla::wr::RenderThread::HandleFrameOneDoc,18,3,15,0.002999999,0.017,0.005,0.003143621,0,0.833333333,-0.833333333
inet_network,6,1,5,0.006,0.024999999,0.012833333,0.006369196,0,0.833333333,-0.833333333
webrender::renderer::<impl webrender::composite::CompositeState>::composite_native,21,3,18,0.002999999,0.020000001,0.005904762,0.003590331,0,0.857142857,-0.857142857
webrender::renderer::Renderer::draw_frame,21,3,18,0.002999999,0.020000001,0.005904762,0.003590331,0,0.857142857,-0.857142857
mozilla::layers::WebRenderBridgeParent::SetDisplayList,14,2,12,0.004,0.018000001,0.008214286,0.004281958,0,0.857142857,-0.857142857
mozilla::layers::WebRenderBridgeParent::ProcessDisplayListData,14,2,12,0.004,0.018000001,0.008214286,0.004281958,0,0.857142857,-0.857142857
rayon_core::registry::WorkerThread::wait_until_cold,7,1,6,0.001999999,0.01,0.006428571,0.002992053,0,0.857142857,-0.857142857
TimerThread::PostTimerEvent,8,1,7,0.002999999,0.019000001,0.00975,0.004652189,0,0.875,-0.875
<webrender::compositor::sw_compositor::SwCompositor as webrender::composite::Compositor>::start_compositing,18,2,16,0.002999999,0.020000001,0.006222222,0.003781621,0,0.888888889,-0.888888889
fillin_rpath,68,7,61,0.001,0.012999999,0.004647059,0.002114377,0,0.897058824,-0.897058824
crossbeam_channel::flavors::list::Channel<T>::send,40,4,36,0.002000001,0.031,0.007375,0.004578027,0,0.9,-0.9
crossbeam_channel::channel::Sender<T>::send,40,4,36,0.002000001,0.031,0.007375,0.004578027,0,0.9,-0.9
mozilla::net::DnsAndConnectSocket::SetupConn,12,1,11,0,0.004,0.002,0.000953462,0,0.916666667,-0.916666667
fog_timing_distribution_start,15,1,14,0.001999999,0.01,0.0046,0.002063285,0,0.933333333,-0.933333333
BaseAllocator::malloc,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
replace_realloc,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
Texture::allocate,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
set_tex_storage,33,2,31,0.005,0.292000001,0.117,0.069714597,0,0.939393939,-0.939393939
core::ptr::drop_in_place<alloc::vec::Vec<webrender::render_task::RenderTask>>,37,2,35,0.003000001,0.021,0.006864865,0.003727988,0,0.945945946,-0.945945946
core::ptr::drop_in_place<webrender::internal_types::RenderedDocument>,37,2,35,0.003000001,0.021,0.006864865,0.003727988,0,0.945945946,-0.945945946
webrender::renderer::Renderer::render_impl,20,1,19,0,0.017999999,0.00595,0.003425523,0,0.95,-0.95
mozilla::BackgroundHangThread::NotifyWait,1,0,1,4.537000001,4.537000001,0,0,0,1,-1
mozilla::BackgroundHangThread::NotifyWait,3,0,3,0.002000001,0.005,0.004,0.00173205,0,1,-1
mozilla::wr::RenderThread::UpdateAndRender,12,0,12,0.001999999,0.005,0.003833333,0.001029857,0,1,-1
mozilla::storage::AsyncExecuteStatements::notifyComplete,1,0,1,0.006,0.006,0,0,0,1,-1
detail::ProxyReleaseChooser<true>::ProxyReleaseISupports,1,0,1,0.004000001,0.004000001,0,0,0,1,-1
mozilla::storage::AsyncStatementFinalizer::Run,1,0,1,0.004000001,0.004000001,0,0,0,1,-1
TimerThread::PostTimerEvent,19,0,19,0.001999999,0.007000001,0.002789474,0.001315673,0,1,-1
IPC::Channel::ChannelImpl::OnFileCanReadWithoutBlocking,2,0,2,0.619999999,0.747,0.683499999,0.089802562,0,1,-1
core::ptr::drop_in_place<webrender::render_target::AlphaRenderTarget>,1,0,1,0.009000001,0.009000001,0,0,0,1,-1
core::ptr::drop_in_place<webrender::render_task_graph::RenderPass>,1,0,1,0.009000001,0.009000001,0,0,0,1,-1
webrender::compositor::sw_compositor::SwCompositeThread::wait_for_composites,2,0,2,0.002000001,0.002999999,0.0025,0.000707106,0,1,-1
<webrender::compositor::sw_compositor::SwCompositor as webrender::composite::Compositor>::end_frame,3,0,3,0.002000001,0.003000001,0.002666667,0.00057735,0,1,-1
webrender::renderer::Renderer::render_impl,3,0,3,0.002000001,0.003000001,0.002666667,0.00057735,0,1,-1
mozilla::layers::WebRenderBridgeParent::MaybeGenerateFrame,1,0,1,0.016999998,0.016999998,0,0,0,1,-1
getaddrinfo,23,0,23,0.001,0.005000002,0.001695652,0.00097397,0,1,-1
__libc_sigaction,15,0,15,0.001999999,0.003000001,0.0022,0.00041404,0,1,-1
sem_post@@GLIBC_2.2.5,22,0,22,0.002999999,0.012,0.005681818,0.002533328,0,1,-1
IPC::Channel::ChannelImpl::ProcessOutgoingMessages,1,0,1,0.016,0.016,0,0,0,1,-1
Gecko_StartBulkWriteString,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
nsstring::conversions::<impl nsstring::nsAString>::fallible_append_utf8_impl,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
nsstring_fallible_append_utf8_impl,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
NS_CopyNativeToUnicode,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
SharedLibraryAtPath,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
webrender::batch::AlphaBatchBuilder::build,1,0,1,0.005000002,0.005000002,0,0,0,1,-1
mozilla::dom::PBrowserParent::SendUpdateDimensions,2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
mozilla::dom::BrowserParent::UpdateDimensions,2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
nsFrameLoader::UpdatePositionAndSize,2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
nsSubDocumentFrame::ReflowFinished,2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
non-virtual thunk to nsSubDocumentFrame::ReflowFinished(),2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
mozilla::PresShell::DidDoReflow,2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
mozilla::PresShell::ProcessReflowCommands,2,0,2,0.005000002,0.007999999,0.0065,0.002121318,0,1,-1
webrender::render_api::RenderApi::wake_scene_builder,17,0,17,0.005,0.008999999,0.006705882,0.001358524,0,1,-1
mozilla::layers::APZUpdater::RunOnUpdaterThread,17,0,17,0.005,0.008999999,0.006705882,0.001358524,0,1,-1
webrender::render_api::RenderApi::send_transaction,13,0,13,0.004,0.018000001,0.007615385,0.003797773,0,1,-1
"mozilla::detail::RunnableFunction<mozilla::net::AsyncUrlChannelClassifier::CheckChannel(nsIChannel*, std::function<void ()>&&)::$_0>::Run",3,0,3,0.002999999,0.006,0.004,0.001732051,0,1,-1
mozilla::xpcom::StaticModule::GetFactory,2,0,2,0.001,0.001,0.001,0,0,1,-1
nsComponentManagerImpl::CreateInstanceByContractID,2,0,2,0.001,0.001,0.001,0,0,1,-1
nsCreateInstanceByContractID::operator(),2,0,2,0.001,0.001,0.001,0,0,1,-1
nsCOMPtr_base::assign_from_helper,2,0,2,0.001,0.001,0.001,0,0,1,-1
"mozilla::safebrowsing::SafebrowsingHash<32u, mozilla::safebrowsing::CompletionComparator>::FromPlaintext",2,0,2,0.001,0.001,0.001,0,0,1,-1
nsCryptoHash::Release,2,0,2,0.000999999,0.001,0.000999999,1.29E-09,0,1,-1
"mozilla::safebrowsing::SafebrowsingHash<32u, mozilla::safebrowsing::CompletionComparator>::FromPlaintext",8,0,8,0.000999999,0.003000001,0.0015,0.00092582,0,1,-1
BaseAllocator::calloc,5,0,5,0.000999999,0.003000001,0.0016,0.000894428,0,1,-1
PR_NewLock,3,0,3,0.000999999,0.002000001,0.001333333,0.000577351,0,1,-1
pk11_CreateNewContextInSlot,3,0,3,0.000999999,0.002000001,0.001333333,0.000577351,0,1,-1
PK11_CreateDigestContext,3,0,3,0.000999999,0.002000001,0.001333333,0.000577351,0,1,-1
HASH_Create,3,0,3,0.000999999,0.002000001,0.001333333,0.000577351,0,1,-1
nsCryptoHash::Init,3,0,3,0.000999999,0.002000001,0.001333333,0.000577351,0,1,-1
"mozilla::safebrowsing::SafebrowsingHash<32u, mozilla::safebrowsing::CompletionComparator>::FromPlaintext",3,0,3,0.000999999,0.002000001,0.001333333,0.000577351,0,1,-1
NSC_CloseSession,2,0,2,0.000999999,0.001,0.000999999,1.29E-09,0,1,-1
pk11_CloseSession,2,0,2,0.000999999,0.001,0.000999999,1.29E-09,0,1,-1
PK11_DestroyContext,2,0,2,0.000999999,0.001,0.000999999,1.29E-09,0,1,-1
sftk_FreeContext,4,0,4,0.001,0.002000001,0.00125,0.0005,0,1,-1
TimerThread::AddTimer,5,0,5,0.004,0.007000001,0.004800001,0.00130384,0,1,-1
TimerThreadWrapper::AddTimer,2,0,2,0.002000001,0.004,0.003,0.001414213,0,1,-1
mozilla::TaskController::AddTask,1,0,1,9.489,9.489,0,0,0,1,-1
"alloc::raw_vec::RawVec<T,A>::allocate_in",1,0,1,0.006,0.006,0,0,0,1,-1
webrender::gpu_types::TransformPalette::new,1,0,1,0.006,0.006,0,0,0,1,-1
webrender::spatial_tree::SpatialTree::build_transform_palette,1,0,1,0.006,0.006,0,0,0,1,-1
webrender::frame_builder::FrameBuilder::build,1,0,1,0.006,0.006,0,0,0,1,-1
mozilla::net::CacheIOThread::LoopOneLevel,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
__wcrtomb_chk,2,0,2,0.008000001,0.008999999,0.0085,0.000707106,0,1,-1
mozilla::net::CacheFileIOManager::OpenFileInternal,2,0,2,0.008000001,0.008999999,0.0085,0.000707106,0,1,-1
mozilla::net::CacheIndex::EnsureEntryExists,2,0,2,0.005999998,0.006,0.005999999,1.29E-09,0,1,-1
mozilla::net::CacheFileIOManager::OpenFileInternal,2,0,2,0.005999998,0.006,0.005999999,1.29E-09,0,1,-1
__libc_lseek64,5,0,5,0.001999999,0.003000001,0.0022,0.000447214,0,1,-1
mozilla::net::CacheFileIOManager::ReadInternal,5,0,5,0.001999999,0.003000001,0.0022,0.000447214,0,1,-1
(anonymous namespace)::interposedRead,5,0,5,0.007000001,0.022,0.0132,0.005848076,0,1,-1
mozilla::net::CacheFileMetadata::OnDataRead,1,0,1,0.006,0.006,0,0,0,1,-1
UrlClassifierLookupCallbackProxy::LookupComplete,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
nsUrlClassifierDBServiceWorker::DoLookup,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
NS_xstrdup,1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheFile::GetElement,1,0,1,0,0,0,0,0,1,-1
mozilla::net::nsHttp::GetHttpResponseHeadFromCacheEntry,1,0,1,0,0,0,0,0,1,-1
mozilla::net::nsHttpChannel::OnCacheEntryCheck,1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheEntry::InvokeCallback,1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheEntry::InvokeCallbacks,1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheEntry::InvokeCallbacks,1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheEntry::OnFileReady,1,0,1,0,0,0,0,0,1,-1
"non-virtual thunk to mozilla::net::CacheEntry::OnFileReady(nsresult, bool)",1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheFile::OnMetadataRead,1,0,1,0,0,0,0,0,1,-1
non-virtual thunk to mozilla::net::CacheFile::OnMetadataRead(nsresult),1,0,1,0,0,0,0,0,1,-1
mozilla::net::CacheFileMetadata::OnDataRead,1,0,1,0,0,0,0,0,1,-1
__resolv_conf_allocate,1,0,1,0.015,0.015,0,0,0,1,-1
__resolv_conf_get_current,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
IPC::Channel::ChannelImpl::CreatePipe,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
epoll_nochangelist_add,1,0,1,0.005,0.005,0,0,0,1,-1
evmap_io_add_,1,0,1,0.005,0.005,0,0,0,1,-1
event_add_nolock_,1,0,1,0.005,0.005,0,0,0,1,-1
event_add,1,0,1,0.005,0.005,0,0,0,1,-1
base::MessagePumpLibevent::WatchFileDescriptor,1,0,1,0.005,0.005,0,0,0,1,-1
ChildProcessHost::CreateChannel,1,0,1,0.005,0.005,0,0,0,1,-1
ChildProcessHost::CreateChannel,1,0,1,0.004,0.004,0,0,0,1,-1
gethostbyname2,1,0,1,0.001,0.001,0,0,0,1,-1
"std::_Function_handler<void (IPC::Channel*), mozilla::ipc::BaseProcessLauncher::Launch(mozilla::ipc::GeckoChildProcessHost*)::$_19>::_M_invoke",2,0,2,0.001,0.002000001,0.001500001,0.000707107,0,1,-1
mozilla::ipc::GeckoChildProcessHost::InitializeChannel,2,0,2,0.001,0.002000001,0.001500001,0.000707107,0,1,-1
mozilla::ipc::PosixProcessLauncher::SetChannel,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
mojo::core::ports::Node::CreateUninitializedPort,2,0,2,0.001999999,0.003000001,0.0025,0.000707108,0,1,-1
mojo::core::ports::Node::CreatePortPair,2,0,2,0.002000001,0.003000001,0.002500001,0.000707107,0,1,-1
mozilla::ipc::NodeController::CreatePortPair,4,0,4,0.001999999,0.003000001,0.00225,0.0005,0,1,-1
mozilla::ipc::NodeController::InviteChildProcess,4,0,4,0.001999999,0.003000001,0.00225,0.0005,0,1,-1
mozilla::ipc::GeckoChildProcessHost::InitializeChannel,6,0,6,0.001,0.003000001,0.001833334,0.000752773,0,1,-1
mojo::core::ports::Node::CreateUninitializedPort,2,0,2,0.002000001,0.002000001,0.002000001,0,0,1,-1
mojo::core::ports::Node::CreatePortPair,2,0,2,0.001999999,0.002000001,0.002,1.29E-09,0,1,-1
mozilla::ipc::NodeController::InviteChildProcess,1,0,1,0.001,0.001,0,0,0,1,-1
mozilla::ipc::NodeController::InviteChildProcess,1,0,1,0.001,0.001,0,0,0,1,-1
gethostbyname2,2,0,2,0.011,0.011,0.011,0,0,1,-1
mozilla::ipc::BaseProcessLauncher::FinishLaunch,1,0,1,0.004000001,0.004000001,0,0,0,1,-1
"mozilla::MozPromise<int, mozilla::ipc::LaunchError, false>::ThenValue<mozilla::ipc::BaseProcessLauncher::PerformAsyncLaunch()::$_15, mozilla::ipc::BaseProcessLauncher::PerformAsyncLaunch()::$_16>::DoResolveOrRejectInternal",1,0,1,0.004000001,0.004000001,0,0,0,1,-1
MessageLoop::EventTarget::Dispatch,1,0,1,0.01,0.01,0,0,0,1,-1
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::ThenValueBase::Dispatch",2,0,2,0.005,0.01,0.0075,0.003535534,0,1,-1
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::DispatchAll",2,0,2,0.005,0.01,0.0075,0.003535534,0,1,-1
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::Private::Resolve<mozilla::ipc::LaunchResults>",2,0,2,0.005,0.01,0.0075,0.003535534,0,1,-1
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::DispatchAll",2,0,2,0.005,0.01,0.0075,0.003535534,0,1,-1
"mozilla::MozPromise<mozilla::ipc::LaunchResults, mozilla::ipc::LaunchError, true>::ChainTo",2,0,2,0.005,0.01,0.0075,0.003535534,0,1,-1
"mozilla::MozPromise<int, mozilla::ipc::LaunchError, false>::ThenValue<mozilla::ipc::BaseProcessLauncher::PerformAsyncLaunch()::$_15, mozilla::ipc::BaseProcessLauncher::PerformAsyncLaunch()::$_16>::DoResolveOrRejectInternal",2,0,2,0.005,0.01,0.0075,0.003535534,0,1,-1
g_socket_send_message,2,0,2,0.006,0.014000001,0.010000001,0.005656855,0,1,-1
MessageLoop::EventTarget::IsOnCurrentThreadInfallible,1,0,1,1.968,1.968,0,0,0,1,-1
g_socket_receive_message,4,0,4,0.001999999,0.003000001,0.00275,0.0005,0,1,-1
MessageLoop::EventTarget::Dispatch,1,0,1,0.005,0.005,0,0,0,1,-1
MessageLoop::EventTarget::IsOnCurrentThreadInfallible,1,0,1,0.000999999,0.000999999,0,0,0,1,-1
mozilla::ipc::BaseProcessLauncher::~BaseProcessLauncher,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
mozilla::ipc::LinuxProcessLauncher::~LinuxProcessLauncher,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
"mozilla::MozPromise<int, mozilla::ipc::LaunchError, false>::ThenValue<mozilla::ipc::BaseProcessLauncher::PerformAsyncLaunch()::$_15, mozilla::ipc::BaseProcessLauncher::PerformAsyncLaunch()::$_16>::DoResolveOrRejectInternal",1,0,1,0.002999999,0.002999999,0,0,0,1,-1
mozilla::net::nsHttpConnectionMgr::TryDispatchTransactionOnIdleConn,14,0,14,0.000999999,0.004,0.002071428,0.000997249,0,1,-1
mozilla::net::nsHttpConnectionMgr::TryDispatchTransaction,14,0,14,0.000999999,0.004,0.002071428,0.000997249,0,1,-1
mozilla::net::nsHttpConnectionMgr::DispatchPendingQ,14,0,14,0.000999999,0.004,0.002071428,0.000997249,0,1,-1
mozilla::net::nsHttpConnectionMgr::ProcessPendingQForEntry,14,0,14,0.000999999,0.004,0.002071428,0.000997249,0,1,-1
mozilla::net::nsHttpConnectionMgr::OnMsgProcessPendingQ,14,0,14,0.000999999,0.004,0.002071428,0.000997249,0,1,-1
mozilla::net::nsHttpConnectionMgr::OnMsgReclaimConnection,14,0,14,0.000999999,0.004,0.002071428,0.000997249,0,1,-1
mozilla::net::nsSocketTransport::SetKeepaliveEnabledInternal,12,0,12,0.000999999,0.002000001,0.001583333,0.000514929,0,1,-1
mozilla::net::nsSocketTransport::SetKeepaliveEnabled,16,0,16,0.000999999,0.002999999,0.00175,0.00057735,0,1,-1
mozilla::net::nsHttpConnection::StartShortLivedTCPKeepalives,16,0,16,0.000999999,0.002999999,0.00175,0.00057735,0,1,-1
PSMSetsocketoption,4,0,4,0.001999999,0.002999999,0.002249999,0.0005,0,1,-1
mozilla::net::nsSocketTransport::SetKeepaliveEnabledInternal,4,0,4,0.001999999,0.002999999,0.002249999,0.0005,0,1,-1
ssl_SecureRecv,1,0,1,0.033,0.033,0,0,0,1,-1
ssl_Recv,1,0,1,0.033,0.033,0,0,0,1,-1
PSMRecv,1,0,1,0.033,0.033,0,0,0,1,-1
mozilla::net::nsSocketTransport::IsAlive,1,0,1,0.033,0.033,0,0,0,1,-1
non-virtual thunk to mozilla::net::nsSocketTransport::IsAlive(bool*),1,0,1,0.033,0.033,0,0,0,1,-1
mozilla::net::nsHttpConnection::CanReuse,1,0,1,0.033,0.033,0,0,0,1,-1
mozilla::net::nsHttpConnectionMgr::OnMsgReclaimConnection,1,0,1,0.033,0.033,0,0,0,1,-1
PORT_ZAlloc_Util,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
sftk_NewObject,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
NSC_DeriveKey,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
PK11_DeriveWithTemplate,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
PK11_DeriveWithFlags,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
tls13_MaybeGreaseEch,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
ssl3_SendClientHello,1,0,1,0.002999999,0.002999999,0,0,0,1,-1
tls13_ComputePskBinderHash,2,0,2,0.001,0.002000001,0.001500001,0.000707107,0,1,-1
tls13_WriteExtensionsWithBinder,2,0,2,0.001,0.002000001,0.001500001,0.000707107,0,1,-1
ssl3_SendClientHello,2,0,2,0.001,0.002000001,0.001500001,0.000707107,0,1,-1
sslBuffer_Clear,1,0,1,0,0,0,0,0,1,-1
ssl3_SendClientHello,1,0,1,0,0,0,0,0,1,-1
webrender::scene_builder_thread::LowPrioritySceneBuilderThread::run,6,0,6,0.002000001,0.007000001,0.005833334,0.00194079,0,1,-1
mozilla::psm::BuildRevocationCheckArrays,1,0,1,0.028,0.028,0,0,0,1,-1
mozilla::psm::NSSCertDBTrustDomain::GetCertTrust,1,0,1,0.028,0.028,0,0,0,1,-1
mozilla::net::PollableEvent::Signal,4,0,4,0.008000001,0.023000001,0.0125,0.007047458,0,1,-1
mozilla::net::nsSocketTransportService::OnDispatchedEvent,4,0,4,0.008000001,0.023000001,0.0125,0.007047458,0,1,-1
non-virtual thunk to mozilla::net::nsSocketTransportService::OnDispatchedEvent(),4,0,4,0.008000001,0.023000001,0.0125,0.007047458,0,1,-1
mozilla::net::nsSocketTransportService::Dispatch,4,0,4,0.008000001,0.023000001,0.0125,0.007047458,0,1,-1
mozilla::SyncRunnable::DispatchToThread,1,0,1,0.023000001,0.023000001,0,0,0,1,-1
mozilla::SyncRunnable::DispatchToThread,5,0,5,0.002000001,0.003000001,0.0028,0.000447213,0,1,-1
mozilla::layers::CompositorManagerParent::Bind,1,0,1,0.007000001,0.007000001,0,0,0,1,-1
"mozilla::detail::RunnableMethodImpl<RefPtr<mozilla::layers::CompositorManagerParent>, void (mozilla::layers::CompositorManagerParent::*)(mozilla::ipc::Endpoint<mozilla::layers::PCompositorManagerParent>&&, bool), true, (mozilla::RunnableKind)0, mozilla::ipc::Endpoint<mozilla::layers::PCompositorManagerParent>&&, bool>::Run",1,0,1,0.007000001,0.007000001,0,0,0,1,-1
mozilla::layers::ImageBridgeParent::Bind,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
"mozilla::detail::RunnableMethodImpl<RefPtr<mozilla::layers::ImageBridgeParent>, void (mozilla::layers::ImageBridgeParent::*)(mozilla::ipc::Endpoint<mozilla::layers::PImageBridgeParent>&&), true, (mozilla::RunnableKind)0, mozilla::ipc::Endpoint<mozilla::layers::PImageBridgeParent>&&>::Run",1,0,1,0.002000001,0.002000001,0,0,0,1,-1
mozilla::gfx::VRManagerParent::Bind,1,0,1,0.001,0.001,0,0,0,1,-1
"mozilla::detail::RunnableMethodImpl<RefPtr<mozilla::gfx::VRManagerParent>, void (mozilla::gfx::VRManagerParent::*)(mozilla::ipc::Endpoint<mozilla::gfx::PVRManagerParent>&&), true, (mozilla::RunnableKind)0, mozilla::ipc::Endpoint<mozilla::gfx::PVRManagerParent>&&>::Run",1,0,1,0.001,0.001,0,0,0,1,-1
mozilla::layers::WebRenderBridgeParent::FlushTransactionIdsForEpoch,1,0,1,0.005,0.005,0,0,0,1,-1
mozilla::layers::CompositorBridgeParent::NotifyPipelineRendered,1,0,1,0.005,0.005,0,0,0,1,-1
audioipc2::ipccore::EventLoop::poll,1,0,1,0.006,0.006,0,0,0,1,-1
std::sync::mpsc::Sender<T>::send,1,0,1,0.007000001,0.007000001,0,0,0,1,-1
audioipc2::ipccore::EventLoop::poll,1,0,1,0.007000001,0.007000001,0,0,0,1,-1
mio::poll::Poll::poll,1,0,1,0,0,0,0,0,1,-1
audioipc2::ipccore::EventLoop::poll,1,0,1,0,0,0,0,0,1,-1
__GI___open64_nocancel,1,0,1,0.000999999,0.000999999,0,0,0,1,-1
strcmp,1,0,1,0.007999999,0.007999999,0,0,0,1,-1
